code	House/bungalow	Flat/maisonette/apartment	Caravan/mobile/temporary home
E00099492	140	3	0
E00099493	97	49	0
E00099494	125	1	0
E00099495	114	7	0
E00099496	135	1	0
E00099497	126	2	0
E00099498	110	0	0
E00099499	122	3	0
E00099500	136	2	0
E00099501	128	4	0
E00099502	118	0	0
E00099503	108	0	0
E00099504	151	0	0
E00099505	113	0	0
E00099506	124	0	0
E00099507	113	1	0
E00099508	124	0	0
E00099509	87	45	0
E00099510	103	7	0
E00099511	108	16	0
E00099512	122	0	0
E00099513	133	0	0
E00099514	110	1	0
E00099515	129	5	0
E00099516	103	2	0
E00099517	83	36	0
E00099518	91	1	0
E00099519	115	0	2
E00099520	131	0	0
E00099521	103	2	0
E00099522	128	3	0
E00099523	101	32	0
E00099524	136	1	0
E00099525	125	3	0
E00099526	136	1	0
E00099527	119	3	11
E00099528	107	3	0
E00099529	105	1	0
E00099530	163	4	0
E00099531	109	45	0
E00099532	110	16	0
E00099533	124	2	0
E00099534	136	0	0
E00099535	128	0	0
E00099536	96	48	0
E00099537	149	6	0
E00099538	118	23	0
E00099539	130	3	0
E00099540	122	0	0
E00099541	139	1	0
E00099542	127	0	0
E00099543	121	3	0
E00099544	131	1	0
E00099545	140	0	0
E00099546	116	0	0
E00099547	110	15	0
E00099548	152	4	0
E00099549	116	5	0
E00099550	111	0	0
E00099551	121	23	2
E00099552	173	2	0
E00099553	112	0	0
E00099554	71	73	0
E00099555	149	2	0
E00099556	119	20	0
E00099557	105	28	0
E00099558	122	2	1
E00099559	92	6	0
E00099560	112	2	0
E00099561	122	2	0
E00099562	71	58	2
E00099563	117	1	1
E00099564	99	1	0
E00099565	114	11	0
E00099566	113	3	0
E00099567	115	19	0
E00099568	126	5	0
E00099569	148	2	1
E00099570	108	8	0
E00099571	124	9	1
E00099572	114	22	0
E00099573	51	78	0
E00099574	75	62	0
E00099575	123	0	0
E00099576	117	3	0
E00099577	121	0	0
E00099578	97	16	0
E00099579	102	40	0
E00099580	134	1	0
E00099581	92	57	0
E00099582	146	0	0
E00099583	116	2	0
E00099584	127	3	0
E00099585	130	2	0
E00099586	91	21	0
E00099587	117	0	0
E00099588	121	2	0
E00099589	131	2	0
E00099590	137	10	0
E00099591	129	0	0
E00099592	127	5	0
E00099593	117	1	0
E00099594	117	0	0
E00099595	140	0	0
E00099596	142	3	0
E00099597	137	5	0
E00099598	132	2	0
E00099599	137	1	0
E00099600	126	0	0
E00099601	124	0	0
E00099602	122	2	0
E00099603	124	3	0
E00099604	132	6	0
E00099605	117	11	0
E00099606	151	21	0
E00099607	116	11	0
E00099608	136	21	0
E00099609	121	0	0
E00099610	116	0	0
E00099611	117	14	0
E00099612	136	0	0
E00099613	123	8	0
E00099614	109	6	0
E00099615	131	6	0
E00099616	126	2	0
E00099617	127	1	0
E00099618	159	8	0
E00099619	118	2	0
E00099620	121	10	0
E00099621	134	1	0
E00099622	70	58	0
E00099623	108	0	0
E00099624	146	0	0
E00099625	122	1	0
E00099626	113	23	0
E00099627	144	4	0
E00099628	109	1	0
E00099629	148	3	0
E00099630	137	1	0
E00099632	128	1	0
E00099633	106	21	0
E00099634	105	14	0
E00099635	114	15	0
E00099636	138	10	0
E00099637	143	0	0
E00099638	127	2	0
E00099639	108	1	0
E00099640	101	20	0
E00099641	118	0	0
E00099642	118	1	0
E00099643	120	0	0
E00099644	122	4	0
E00099645	124	1	0
E00099646	76	25	0
E00099647	110	1	0
E00099648	114	2	0
E00099649	112	1	0
E00099650	119	1	0
E00099651	138	3	0
E00099652	110	1	0
E00099653	135	6	0
E00099654	133	0	0
E00099655	106	38	0
E00099656	124	0	0
E00099657	133	4	0
E00099658	118	5	3
E00099659	114	0	0
E00099660	131	1	0
E00099661	138	23	0
E00099662	105	7	0
E00099663	108	4	0
E00099664	92	19	0
E00099665	103	2	0
E00099666	127	0	0
E00099667	122	1	0
E00099668	123	18	0
E00099669	148	1	0
E00099670	85	27	0
E00099671	116	1	0
E00099672	127	1	1
E00099673	116	38	0
E00099674	137	4	0
E00099675	128	14	0
E00099676	118	3	0
E00099677	158	0	0
E00099678	109	0	0
E00099679	115	3	0
E00099680	136	2	0
E00099681	141	33	0
E00099682	134	2	0
E00099683	101	0	1
E00099684	102	12	0
E00099685	140	0	0
E00099686	141	1	0
E00099687	127	0	0
E00099688	131	0	0
E00099689	116	0	0
E00099690	127	0	0
E00099691	125	0	0
E00099692	149	2	0
E00099693	136	2	0
E00099694	119	0	0
E00099695	129	1	0
E00099696	126	0	0
E00099697	109	1	0
E00099698	115	0	0
E00099699	116	2	1
E00099700	117	0	0
E00099701	118	0	0
E00099702	122	0	0
E00099703	134	0	0
E00099704	150	1	0
E00099706	112	3	0
E00099707	127	0	0
E00099708	156	11	0
E00099709	128	0	0
E00099710	132	14	0
E00099711	99	8	0
E00099712	120	4	0
E00099713	128	2	0
E00099714	102	1	0
E00099715	125	2	0
E00099716	143	3	0
E00099717	116	13	0
E00099718	170	58	0
E00099719	126	0	0
E00099720	179	3	0
E00099721	117	1	0
E00099722	124	10	0
E00099723	63	70	0
E00099724	42	78	0
E00099725	104	25	0
E00099726	110	9	0
E00099727	101	21	0
E00099728	131	2	1
E00099729	144	1	0
E00099730	104	0	0
E00099731	110	1	14
E00099732	106	1	1
E00099733	50	1	0
E00099734	125	17	0
E00099735	98	12	0
E00099736	124	1	0
E00099737	97	14	0
E00099738	106	17	0
E00099739	97	2	0
E00099740	126	1	0
E00099741	129	1	0
E00099742	126	3	0
E00099743	122	14	0
E00099744	119	7	0
E00099745	156	16	0
E00099746	110	4	0
E00099747	153	19	0
E00099748	111	18	0
E00099749	163	4	0
E00099750	63	66	0
E00099751	122	3	0
E00099752	13	135	0
E00099753	80	63	0
E00099754	65	76	0
E00099755	99	47	0
E00099756	3	112	0
E00099757	104	34	0
E00099758	21	100	0
E00099759	96	56	0
E00099760	97	57	0
E00099761	132	6	0
E00099762	41	90	0
E00099763	101	32	0
E00099764	138	1	0
E00099765	120	1	0
E00099766	137	4	0
E00099767	111	1	0
E00099768	128	14	0
E00099769	148	26	0
E00099770	115	4	0
E00099771	129	1	0
E00099772	83	35	0
E00099773	115	3	0
E00099774	146	7	0
E00099775	123	4	0
E00099776	84	57	0
E00099777	140	0	0
E00099778	130	3	0
E00099779	132	21	0
E00099780	127	0	0
E00099781	118	1	0
E00099782	118	1	0
E00099783	113	3	0
E00099784	117	0	0
E00099785	38	84	0
E00099786	130	12	0
E00099787	17	84	0
E00099788	51	43	46
E00099789	147	3	0
E00099790	77	62	0
E00099791	27	105	0
E00099792	114	7	0
E00099793	73	55	0
E00099794	68	67	0
E00099795	121	29	0
E00099796	148	5	0
E00099797	119	7	0
E00099798	76	48	0
E00099799	124	7	0
E00099800	118	21	0
E00099801	131	3	0
E00099802	166	8	0
E00099803	135	2	0
E00099804	127	0	0
E00099805	133	1	0
E00099806	108	33	0
E00099807	94	1	0
E00099808	114	10	12
E00099809	50	2	0
E00099810	139	3	0
E00099813	99	0	0
E00099814	119	0	0
E00099815	91	48	0
E00099816	102	1	0
E00099817	102	31	0
E00099818	133	0	0
E00099819	124	2	0
E00099820	116	8	0
E00099821	130	2	0
E00099822	136	3	0
E00099823	123	4	0
E00099824	130	2	0
E00099825	83	28	0
E00099826	111	8	0
E00099827	131	8	0
E00099828	111	7	0
E00099829	94	19	0
E00099830	91	26	0
E00099831	105	28	0
E00099832	127	23	0
E00099833	133	18	0
E00099834	122	2	0
E00099835	106	0	0
E00099836	107	3	0
E00099837	116	5	0
E00099838	118	0	0
E00099839	131	0	0
E00099840	93	40	0
E00099841	101	10	0
E00099842	119	1	0
E00099843	106	12	0
E00099844	130	1	0
E00099845	124	0	0
E00099846	63	52	0
E00099847	112	17	0
E00099848	102	0	0
E00099849	130	0	0
E00099850	122	4	0
E00099851	45	0	0
E00099852	129	3	0
E00099853	113	19	0
E00099854	70	2	0
E00099855	96	32	0
E00099856	119	12	0
E00099857	115	12	0
E00099858	129	20	0
E00099859	55	1	0
E00099860	135	13	0
E00099861	137	9	1
E00099862	133	11	0
E00099863	124	6	0
E00099864	141	6	1
E00099865	101	32	0
E00099866	137	2	2
E00099867	63	1	0
E00099868	62	43	0
E00099869	134	1	0
E00099870	104	2	0
E00099871	106	9	0
E00099872	104	30	0
E00099873	97	19	0
E00099874	85	52	0
E00099875	101	119	0
E00099876	114	20	0
E00099877	139	2	0
E00099878	117	4	0
E00099879	101	2	0
E00099880	134	18	0
E00099881	120	2	0
E00099882	109	8	0
E00099883	129	1	0
E00099884	93	28	0
E00099885	103	4	0
E00099886	103	5	0
E00099887	40	0	0
E00099888	146	1	0
E00099889	117	25	0
E00099890	138	1	0
E00099891	126	2	0
E00099892	88	28	0
E00099893	108	1	0
E00099894	122	7	0
E00099895	100	10	0
E00099896	115	0	0
E00099897	114	2	0
E00099898	66	1	0
E00099899	110	1	0
E00099900	141	8	0
E00099901	101	5	0
E00099902	123	1	0
E00099903	82	33	0
E00099904	112	2	0
E00099905	106	8	0
E00099906	111	15	0
E00099907	127	1	0
E00099908	141	0	0
E00099909	135	22	0
E00099910	124	0	0
E00099911	117	1	0
E00099912	144	4	0
E00099913	68	97	0
E00099914	128	5	0
E00099915	120	18	0
E00099916	116	20	6
E00099917	124	2	0
E00099918	113	0	0
E00099919	106	11	0
E00099920	115	0	0
E00099921	69	40	0
E00099922	150	3	0
E00099923	157	6	0
E00099925	62	88	0
E00099926	85	0	0
E00099927	54	21	0
E00099928	99	0	0
E00099929	100	0	0
E00099930	93	0	0
E00099931	148	17	0
E00099932	127	10	0
E00099933	111	23	0
E00099934	87	19	0
E00099935	153	38	0
E00099936	101	1	0
E00099937	115	1	0
E00099938	54	0	0
E00099939	109	4	0
E00099940	115	10	0
E00099941	138	1	0
E00099942	101	3	0
E00099943	57	0	0
E00099944	121	0	1
E00099945	94	1	1
E00099946	58	0	0
E00099947	118	6	0
E00099948	129	0	0
E00099949	60	26	0
E00099950	102	0	0
E00099951	125	18	0
E00099952	141	2	0
E00099953	90	1	1
E00099954	97	3	0
E00099955	127	7	0
E00099956	98	1	0
E00099957	127	0	0
E00099958	110	0	0
E00099959	129	1	0
E00099960	77	1	0
E00099961	227	0	0
E00099962	108	1	0
E00099963	162	0	1
E00099964	108	0	0
E00099965	186	0	0
E00099966	123	1	0
E00099967	134	1	0
E00099968	51	10	1
E00099969	197	0	0
E00099970	144	0	0
E00099971	113	4	0
E00099972	116	2	0
E00099973	121	0	0
E00099974	66	62	0
E00099975	131	0	0
E00099976	137	0	0
E00099977	128	3	0
E00099978	111	23	1
E00099979	135	4	0
E00099980	120	30	0
E00099981	124	1	0
E00099982	115	0	0
E00099983	156	41	0
E00099984	121	1	0
E00099985	103	31	0
E00099986	74	37	0
E00099987	110	18	0
E00099988	107	25	0
E00099989	131	2	0
E00099990	127	0	0
E00099991	153	0	0
E00099992	136	0	0
E00099993	156	5	0
E00099994	202	7	0
E00099995	133	3	0
E00099996	112	10	0
E00099997	119	3	0
E00099998	111	2	0
E00099999	144	1	0
E00100000	139	1	0
E00100001	125	7	0
E00100002	123	19	0
E00100003	158	7	0
E00100004	130	1	0
E00100005	108	8	0
E00100006	156	13	0
E00100007	95	0	0
E00100008	135	53	0
E00100009	93	1	0
E00100010	115	11	0
E00100011	142	1	0
E00100012	87	24	0
E00100013	116	1	0
E00100014	114	0	0
E00100015	156	10	0
E00100016	106	23	0
E00100017	101	30	0
E00100018	112	19	0
E00100019	87	72	0
E00100020	150	14	0
E00100021	109	19	0
E00100022	82	45	0
E00100023	71	45	0
E00100024	54	55	0
E00100025	108	2	0
E00100026	118	12	0
E00100027	117	1	0
E00100028	138	2	1
E00100029	131	1	1
E00100030	111	12	1
E00100031	139	13	0
E00100032	136	0	0
E00100033	129	1	0
E00100034	122	15	1
E00100035	114	2	0
E00100036	89	4	0
E00100037	117	12	0
E00100038	95	0	0
E00100039	120	4	0
E00100040	129	1	0
E00100041	129	7	0
E00100042	119	2	0
E00100043	126	16	0
E00100044	130	1	0
E00100045	146	2	0
E00100046	55	0	0
E00100047	103	33	0
E00100048	107	5	0
E00100049	118	1	0
E00100050	136	0	0
E00100051	99	0	2
E00100052	126	3	0
E00100054	83	63	1
E00100055	112	0	0
E00100056	73	55	0
E00100057	122	10	0
E00100058	127	1	0
E00100059	164	25	0
E00100060	121	1	0
E00100061	112	0	0
E00100062	118	0	0
E00100063	112	4	0
E00100064	119	5	0
E00100065	57	75	0
E00100066	96	24	0
E00100067	102	20	0
E00100068	111	12	0
E00100069	118	1	0
E00100070	62	0	64
E00100071	135	1	0
E00100072	131	0	0
E00100073	119	12	2
E00100074	113	1	0
E00100075	143	0	0
E00100076	110	12	0
E00100077	120	11	0
E00100078	121	2	0
E00100079	159	1	0
E00100080	115	0	0
E00100081	120	1	0
E00100082	125	1	0
E00100083	132	5	0
E00100084	120	12	0
E00100085	114	20	0
E00100086	128	4	0
E00100087	124	2	0
E00100088	115	0	0
E00100089	118	11	0
E00100090	116	2	0
E00100091	120	0	0
E00100092	123	1	0
E00100093	109	1	0
E00100094	120	0	0
E00100095	140	4	0
E00100096	105	29	0
E00100097	53	111	0
E00100098	150	15	0
E00100099	144	2	0
E00100100	109	14	0
E00100101	113	4	0
E00100102	69	54	0
E00100103	118	24	0
E00100104	136	1	0
E00100105	103	0	0
E00100106	125	2	0
E00100107	119	15	0
E00100108	116	3	0
E00100109	105	6	0
E00100110	151	1	0
E00100111	114	0	0
E00100112	132	0	0
E00100113	118	21	0
E00100114	106	25	0
E00100115	130	4	0
E00100116	124	6	0
E00100117	88	30	0
E00100118	48	60	0
E00100119	136	0	0
E00100120	66	64	0
E00100121	116	6	0
E00100122	119	1	0
E00100123	117	0	0
E00100124	128	4	0
E00100125	124	0	0
E00100126	120	0	0
E00100127	120	0	0
E00100128	129	0	0
E00100129	112	3	0
E00100130	122	1	0
E00100131	118	1	0
E00100132	92	23	0
E00100133	143	2	0
E00100134	135	8	1
E00100135	54	9	0
E00100136	114	0	0
E00100137	126	1	0
E00100138	95	0	0
E00100139	99	0	0
E00100140	58	2	0
E00100141	125	38	1
E00100142	125	0	0
E00100143	111	12	0
E00100144	133	2	0
E00100145	127	3	0
E00100146	127	0	0
E00100147	121	1	0
E00100148	84	13	0
E00100149	94	17	0
E00100150	109	5	0
E00100152	101	32	0
E00100153	124	4	0
E00100154	104	15	0
E00100155	142	25	0
E00100156	82	8	0
E00100157	133	25	0
E00100158	131	7	0
E00100159	125	1	0
E00100160	116	15	0
E00100161	98	1	0
E00100162	137	0	0
E00100163	59	28	0
E00100164	111	7	0
E00100165	130	9	0
E00100166	117	0	1
E00100167	126	0	1
E00100168	181	1	0
E00100169	174	7	0
E00100170	155	5	0
E00100171	122	0	0
E00100172	146	1	0
E00100173	119	1	0
E00100174	62	0	0
E00100175	95	1	0
E00100176	104	1	0
E00100177	125	1	0
E00100178	90	10	0
E00100179	202	27	0
E00100180	107	11	0
E00100181	118	1	0
E00100182	81	0	0
E00100183	116	0	0
E00100184	74	44	0
E00100185	132	3	2
E00100186	121	10	0
E00100187	115	0	1
E00100188	104	34	0
E00100189	127	1	1
E00100190	99	9	0
E00100191	128	1	0
E00100192	116	4	0
E00100193	115	0	0
E00100194	123	2	0
E00100195	118	1	0
E00100196	197	9	0
E00100197	92	35	0
E00100198	114	3	0
E00100199	104	18	0
E00100200	111	6	0
E00100201	146	1	0
E00100202	88	37	0
E00100203	118	18	0
E00100204	127	0	0
E00100205	136	2	0
E00100206	122	0	0
E00100207	110	0	0
E00100208	120	2	0
E00100209	95	0	0
E00100210	131	4	0
E00100211	126	0	0
E00100212	118	14	0
E00100213	120	0	0
E00100214	140	0	0
E00100215	104	0	0
E00100216	153	4	0
E00100217	93	1	0
E00100218	129	3	0
E00100219	99	18	0
E00100220	114	5	0
E00100221	143	2	0
E00100222	143	2	0
E00100223	138	1	0
E00100224	128	5	0
E00100225	140	5	0
E00100226	80	30	1
E00100227	133	0	0
E00100228	124	1	0
E00100229	146	1	0
E00100230	128	3	0
E00100231	112	6	0
E00100232	121	0	0
E00100233	76	34	0
E00100234	113	4	0
E00100235	123	12	0
E00100236	142	0	0
E00100237	118	0	0
E00100238	119	0	0
E00100239	134	1	0
E00100240	116	23	0
E00100241	113	22	0
E00100242	117	13	0
E00100243	130	1	0
E00100244	128	0	0
E00100245	104	1	0
E00100246	193	13	0
E00100247	114	0	0
E00100248	120	0	0
E00100249	160	1	0
E00100250	109	9	0
E00100251	142	1	0
E00100252	129	0	0
E00100253	110	19	0
E00100254	139	4	0
E00100255	137	9	0
E00100256	116	33	0
E00100257	131	12	0
E00100258	93	39	0
E00100259	120	2	0
E00100260	137	4	0
E00100261	131	0	0
E00100262	118	1	0
E00100263	115	14	0
E00100264	118	7	0
E00100265	125	3	1
E00100266	137	9	0
E00100267	121	8	0
E00100268	141	2	0
E00100269	119	2	0
E00100270	123	8	0
E00100271	154	4	0
E00100272	117	0	0
E00100273	198	1	0
E00100274	121	3	0
E00100275	115	4	0
E00100277	121	8	0
E00100278	132	8	0
E00100279	91	1	0
E00100280	145	3	0
E00100281	135	0	0
E00100282	145	2	7
E00100283	150	0	0
E00100284	128	1	0
E00100285	109	1	0
E00100286	95	17	1
E00100287	69	1	31
E00100288	88	2	0
E00100289	137	1	0
E00100290	114	0	0
E00100291	124	1	1
E00100292	127	0	0
E00100293	128	8	0
E00100294	136	9	0
E00100295	119	7	0
E00100296	136	9	0
E00100297	133	0	0
E00100298	108	1	0
E00100299	118	2	0
E00100300	139	0	0
E00100301	115	0	1
E00100302	134	1	0
E00100303	125	0	0
E00100304	130	2	0
E00100305	135	4	0
E00100306	113	4	0
E00100307	125	5	1
E00100308	122	9	0
E00100309	126	0	0
E00100310	130	2	0
E00100311	80	61	1
E00100312	120	1	1
E00100313	122	4	1
E00100314	100	1	0
E00100315	118	2	1
E00100316	130	0	1
E00100317	145	0	1
E00100318	140	4	0
E00100319	118	19	0
E00100320	118	1	1
E00100321	103	24	0
E00100322	128	1	0
E00100323	162	1	0
E00100324	133	10	0
E00100325	141	1	0
E00100326	116	3	1
E00100327	104	19	0
E00100328	111	2	0
E00100329	140	1	23
E00100330	75	0	32
E00100331	115	9	0
E00100332	104	1	1
E00100333	137	2	0
E00100334	133	15	0
E00100335	107	22	0
E00100336	129	2	0
E00100337	140	0	0
E00100338	130	0	0
E00100339	116	9	0
E00100340	115	0	0
E00100341	117	1	0
E00100342	225	2	0
E00100343	140	0	0
E00100344	127	0	0
E00100345	127	2	2
E00100346	119	8	0
E00100347	107	0	0
E00100348	51	15	0
E00100349	126	0	0
E00100350	156	4	0
E00100351	136	0	0
E00100352	142	4	0
E00100353	123	2	0
E00100354	121	1	0
E00100355	113	0	0
E00100356	105	0	0
E00100357	99	5	0
E00100358	117	2	0
E00100359	148	1	0
E00100360	131	0	0
E00100361	148	8	0
E00100362	146	0	0
E00100363	113	11	0
E00100364	113	2	0
E00100365	104	22	0
E00100366	169	3	2
E00100367	167	0	0
E00100368	101	0	1
E00100369	109	7	2
E00100370	131	1	1
E00100371	135	21	1
E00100372	101	2	0
E00100373	124	2	57
E00100374	118	20	2
E00100375	75	10	0
E00100376	166	5	0
E00100377	155	0	1
E00100378	145	1	18
E00100379	138	1	0
E00100380	124	9	0
E00100381	174	5	0
E00100382	122	16	0
E00100383	140	20	0
E00100385	115	24	0
E00100386	123	3	0
E00100387	109	39	0
E00100388	133	6	0
E00100389	125	29	0
E00100390	183	3	0
E00100391	73	50	0
E00100392	148	0	0
E00100393	127	0	0
E00100394	107	2	0
E00100396	186	2	0
E00100397	130	2	2
E00100398	137	1	0
E00100399	106	2	0
E00100400	102	0	0
E00100401	128	4	0
E00100402	157	9	0
E00100403	136	1	0
E00100404	116	5	0
E00100405	168	2	0
E00100406	108	11	0
E00100408	63	45	1
E00100410	131	0	0
E00100411	128	0	0
E00100412	152	1	0
E00100413	121	0	0
E00100414	137	1	0
E00100415	134	2	0
E00100416	127	5	0
E00100417	118	11	3
E00100418	134	1	1
E00100419	104	17	0
E00100420	118	0	10
E00100421	129	0	0
E00100422	111	6	0
E00100423	152	4	0
E00100424	140	3	0
E00100425	134	3	0
E00100426	143	0	1
E00100427	123	14	0
E00100428	119	6	0
E00100429	138	1	0
E00100430	151	0	1
E00100431	147	2	0
E00100432	139	1	0
E00100434	63	1	0
E00100435	192	1	1
E00100436	108	1	0
E00100437	116	2	0
E00100438	118	0	0
E00100439	121	20	0
E00100442	83	0	0
E00100443	127	3	0
E00100444	123	2	0
E00100445	134	26	0
E00100446	141	0	0
E00100447	124	16	0
E00100448	144	7	0
E00100449	161	2	0
E00100450	101	1	0
E00100451	147	15	0
E00100452	113	5	0
E00100453	142	1	0
E00100454	124	1	0
E00100455	127	0	0
E00100456	122	1	0
E00100457	145	0	0
E00100458	144	1	1
E00100459	122	1	0
E00100460	115	23	0
E00100461	142	4	1
E00100462	130	2	1
E00100463	119	6	0
E00100464	110	4	0
E00100465	134	0	0
E00100466	144	22	0
E00100467	116	1	0
E00100468	133	3	0
E00100469	102	40	0
E00100470	135	5	0
E00100471	118	27	0
E00100472	106	23	0
E00100473	115	0	0
E00100474	151	3	0
E00100475	108	0	0
E00100476	122	0	0
E00100477	128	0	0
E00100478	138	0	0
E00100479	132	0	0
E00100480	171	1	0
E00100481	125	0	0
E00100482	141	2	0
E00100483	147	1	0
E00100484	121	0	0
E00100485	107	0	0
E00100486	113	0	0
E00100487	122	11	0
E00100488	131	0	0
E00100489	129	0	0
E00100490	94	0	0
E00100491	137	4	0
E00100492	122	0	0
E00100493	132	0	0
E00100494	147	0	0
E00100495	91	33	0
E00100496	117	16	0
E00100497	128	0	0
E00100498	126	0	0
E00100499	131	11	0
E00100500	117	1	0
E00100501	140	34	0
E00100502	125	56	0
E00100503	133	6	0
E00100504	150	1	1
E00100505	146	0	0
E00100506	117	0	0
E00100507	136	0	0
E00100508	136	2	0
E00100509	195	7	0
E00100510	160	2	0
E00100511	132	5	0
E00100512	137	3	0
E00100513	122	0	0
E00100514	127	0	0
E00100515	125	0	0
E00100516	158	8	1
E00100517	97	16	0
E00100518	113	2	1
E00100519	138	0	0
E00100520	111	15	0
E00100521	118	29	0
E00100522	118	4	3
E00100523	115	5	0
E00100524	130	4	0
E00100525	137	0	0
E00100526	115	5	6
E00100527	87	8	0
E00100528	104	1	1
E00100529	50	3	0
E00100530	180	18	4
E00100531	144	6	0
E00100532	57	1	1
E00100533	132	1	0
E00100534	133	0	0
E00100535	135	1	0
E00100537	117	21	2
E00100538	92	2	0
E00100539	106	43	0
E00100540	122	0	0
E00100541	127	1	0
E00100542	122	13	0
E00100543	101	1	2
E00100544	124	1	1
E00100545	95	0	37
E00100546	116	1	0
E00100547	52	2	0
E00100548	92	12	1
E00100549	62	0	0
E00100550	182	5	0
E00100551	143	0	0
E00100552	126	0	9
E00100553	209	3	0
E00100554	120	4	0
E00100555	138	7	0
E00100556	113	4	0
E00100557	59	0	0
E00100558	126	0	8
E00100559	99	19	0
E00100560	129	4	0
E00100561	120	4	0
E00100562	123	0	0
E00100563	124	0	0
E00100564	142	2	0
E00100565	113	0	1
E00100566	125	0	0
E00100567	146	0	0
E00100568	118	1	0
E00100569	121	2	0
E00100570	107	0	0
E00100571	117	0	0
E00100572	111	0	0
E00100573	114	2	0
E00100574	109	5	1
E00100575	57	3	3
E00100576	120	1	0
E00100577	128	5	0
E00100578	150	0	0
E00100579	117	3	0
E00100580	148	1	0
E00100581	52	79	0
E00100582	136	8	0
E00100583	153	1	0
E00100584	227	3	0
E00100585	101	6	0
E00100586	116	19	0
E00100587	98	28	0
E00100588	92	29	0
E00100589	80	48	0
E00100590	116	0	0
E00100591	141	0	0
